date,ticker,open,high,low,close
2023/7/28,LINK,7.95775,8.08772,7.78603,7.82927
2023/8/28,LINK,6.01891,6.03634,5.85599,5.92408
2023/9/28,LINK,7.64074,8.04537,7.5704,7.84344
2023/10/28,LINK,11.2413,11.6454,10.9354,11.0616
2023/11/28,LINK,14.0683,14.7167,13.7839,14.4904
2023/12/28,LINK,16.6358,17.6584,15.9963,16.1517
2024/1/28,LINK,14.3718,14.6939,14.2054,14.3321
2024/2/28,LINK,19.1486,20.7909,18.456,19.1736
2024/3/28,LINK,19.3762,19.7898,19.033,19.2275
2024/4/28,LINK,14.1762,14.437,13.9983,14.0123
2024/5/28,LINK,18.7217,18.8239,17.8531,18.4675
2024/6/28,LINK,14.3251,14.5779,13.8471,13.8696
2024/7/28,LINK,13.6583,13.7292,13.1981,13.2676
2024/8/28,LINK,11.291,11.702,10.955,11.2318
2024/9/28,LINK,12.6376,12.9726,12.3727,12.8179
2024/10/28,LINK,11.0234,11.2504,10.6929,11.2039
2024/11/28,LINK,18.7369,19.0098,17.4957,18.0212
2025/1/28,LINK,24.1347,24.5417,22.4989,22.7318
2025/2/28,LINK,15.0703,15.196,13.437,14.7072
2013/10/24,LTC,3,3,3,3
2013/11/24,LTC,12.8,13.8,10,10
2013/12/24,LTC,17.2,18,17.2,18
2014/1/24,LTC,22.3,22.89,20.5,21.05
2014/2/24,LTC,15,15.93,14.21,15.22
2014/3/24,LTC,15.49,17.28,15.27,16.12
2014/4/24,LTC,12.18,12.88,12.08,12.88
2014/5/24,LTC,11,11,10.75,10.75
2014/6/24,LTC,9.5,9.5,9.5,9.5
2014/7/24,LTC,8.93,8.93,8,8.25
2014/8/24,LTC,4.79,5.63,4.78,5.43
2014/9/24,LTC,4.81,4.82,4.65,4.69
2014/10/24,LTC,3.74,3.78,3.72,3.73
2014/11/24,LTC,3.58,3.7,3.56,3.63
2014/12/24,LTC,2.88,2.88,2.72,2.74
2015/1/24,LTC,1.43,1.88,1.41,1.86
2015/2/24,LTC,1.81,1.84,1.8,1.82
2015/3/24,LTC,1.77,1.78,1.64,1.64
2015/4/24,LTC,1.45,1.46,1.41,1.42
2015/5/24,LTC,1.78,1.84,1.77,1.81
2015/6/24,LTC,2.96,2.97,2.76,2.8
2015/7/24,LTC,3.75,4.77,3.71,4.6
2015/8/24,LTC,3.35,3.37,2.86,2.92
2015/9/24,LTC,2.85,2.93,2.83,2.9
2015/10/24,LTC,3.08,3.11,3.06,3.09
2015/11/24,LTC,3.11,3.12,3.06,3.1
2015/12/24,LTC,3.55,3.66,3.55,3.61
2016/1/24,LTC,3.11,3.22,3.07,3.17
2016/2/24,LTC,3.38,3.41,3.29,3.35
2016/3/24,LTC,3.22,3.25,3.16,3.18
2016/4/24,LTC,3.34,3.59,3.29,3.57
2016/5/24,LTC,3.97,4.01,3.92,3.94
2016/6/24,LTC,3.78,4.34,3.74,4.15
2016/7/24,LTC,4.04,4.07,4,4.05
2016/8/24,LTC,3.94,3.96,3.79,3.84
2016/9/24,LTC,3.81,3.86,3.79,3.8
2016/10/24,LTC,3.88,3.91,3.83,3.84
2016/11/24,LTC,3.9,3.92,3.83,3.86
2016/12/24,LTC,4.41,4.68,4.25,4.38
2017/1/24,LTC,3.82,3.83,3.74,3.75
2017/2/24,LTC,3.8,3.91,3.72,3.87
2017/3/24,LTC,4.02,4.37,3.98,4.18
2017/4/24,LTC,15.15,15.31,14.13,14.87
2017/5/24,LTC,31.36,35.94,29.85,34.8
2017/6/24,LTC,46,46.09,42.04,42.7
2017/7/24,LTC,44.67,45.28,43.85,44.77
2017/8/24,LTC,53.44,53.58,50.34,50.36
2017/9/24,LTC,49.29,49.4,47.18,47.5
2017/10/24,LTC,54.63,58.98,52.35,55.56
2017/11/24,LTC,72.97,77.61,72.34,77.54
2017/12/24,LTC,283.69,285.4,244.14,272.24
2018/1/24,LTC,177.91,184.7,172.42,180.59
2018/2/24,LTC,208.78,218.4,194.87,202.27
2018/3/24,LTC,164.2,169.66,160.41,160.74
2018/4/24,LTC,151.78,165.75,151.78,164.25
2018/5/24,LTC,122.01,124.96,115.14,122.17
2018/6/24,LTC,84.3,84.7,73.43,81.17
2018/7/24,LTC,81.82,88.96,80.84,88.47
2018/8/24,LTC,57.07,58.28,55.66,58.12
2018/9/24,LTC,60.57,61.78,57.18,58.42
2018/10/24,LTC,52.63,53.08,52.18,52.32
2018/11/24,LTC,32.35,33.34,28.33,28.69
2018/12/24,LTC,33.79,36.94,32.98,34.69
2019/1/24,LTC,31.92,33.22,31.29,32.9
2019/2/24,LTC,51.84,53.98,43.01,44.83
2019/3/24,LTC,60.99,61.19,59.23,59.84
2019/4/24,LTC,76.59,76.64,70.76,72.47
2019/5/24,LTC,89.05,103.86,88.42,101.72
2019/6/24,LTC,137.9,138.6,132.41,134.41
2019/7/24,LTC,92.92,97.24,87.09,94.51
2019/8/24,LTC,75.19,75.66,71.74,73.04
2019/9/24,LTC,66.85,67.34,55.93,57.42
2019/10/24,LTC,49.24,50.39,48.51,49.73
2019/11/24,LTC,48.1,48.44,43.81,45.35
2019/12/24,LTC,40.66,41.15,39.83,40.57
2020/1/24,LTC,54.15,55.35,50.7,54.63
2020/2/24,LTC,79.38,80.11,71.87,75.13
2020/3/24,LTC,38.82,40.84,38.41,40.71
2020/4/24,LTC,43.5,44.95,42.76,44.56
2020/5/24,LTC,44.17,44.53,42.53,43.25
2020/6/24,LTC,44.26,44.62,42.15,42.58
2020/7/24,LTC,45.08,45.15,44.01,44.64
2020/8/24,LTC,60.92,62.98,60.01,62.03
2020/9/24,LTC,43.34,45.15,42.63,44.73
2020/10/24,LTC,55.62,59.63,54.93,58.66
2020/11/24,LTC,88.55,93.9,86.4,88.42
2020/12/24,LTC,103.98,110.21,98.91,110.21
2021/1/24,LTC,137.3,142.61,134.01,139.51
2021/2/24,LTC,175.45,189.48,169.17,177.4
2021/3/24,LTC,184.69,196.96,172.58,177.74
2021/4/24,LTC,232.55,241.71,221.3,230.55
2021/5/24,LTC,143.32,182.97,139.74,177.8
2021/6/24,LTC,127.13,137.27,123.85,134.52
2021/7/24,LTC,120.5,127.72,120.5,124.84
2021/8/24,LTC,186.54,188.53,172.67,175.12
2021/9/24,LTC,162.55,166.07,142.16,151.62
2021/10/24,LTC,194.98,199.71,185.45,189.93
2021/11/24,LTC,213.86,218.87,206.18,212.13
2021/12/24,LTC,162.865,166.867,160.58,161.697
2022/1/24,LTC,108.422,112.823,97.7195,108.933
2022/2/24,LTC,107.464,109.065,91.5366,102.741
2022/3/24,LTC,121.849,127.464,120.148,126.351
2022/4/24,LTC,106.411,106.621,103.71,105.321
2022/5/24,LTC,70.4083,70.5082,66.9263,70.4083
2022/6/24,LTC,55.1648,57.2627,54.3616,56.1062
2022/7/24,LTC,55.7306,59.729,55.7256,59.3513
2022/8/24,LTC,56.9643,57.6729,55.5683,56.9251
2022/9/24,LTC,54.2546,55.95,54.2462,54.4544
2022/10/24,LTC,53.2764,54.2043,52.1142,52.4521
2022/11/24,LTC,79.6523,79.7522,75.0564,77.8645
2022/12/24,LTC,65.5434,66.0454,65.0541,65.6554
2023/1/24,LTC,90.4036,91.4565,86.4738,86.7417
2023/2/24,LTC,94.3541,95.2633,90.1635,91.0091
2023/3/24,LTC,93.4239,96.1097,89.18,92.6627
2023/4/24,LTC,86.1743,89.0062,85.6509,88.2018
2023/5/24,LTC,90.9755,91.8973,84.7141,85.7949
2023/6/24,LTC,90.8035,93.8444,86.3958,88.6058
2023/7/24,LTC,92.2581,93.4253,87.5581,88.9193
2023/8/24,LTC,65.2276,65.8748,63.8774,64.5071
2023/9/24,LTC,65.0045,65.1059,63.9896,64.3226
2023/10/24,LTC,67.5351,72.8166,67.4551,68.7617
2023/11/24,LTC,69.5897,71.7909,69.4439,70.6057
2023/12/24,LTC,72.2454,72.9721,70.0483,70.876
2024/1/24,LTC,64.9521,66.1924,64.8326,65.7958
2024/2/24,LTC,68.7404,70.6544,68.2704,70.45
2024/3/24,LTC,86.37,90.73,85.1617,89.7146
2024/4/24,LTC,85.1283,87.703,83.3258,84.2324
2024/5/24,LTC,85.1363,86.432,83.984,85.1398
2024/6/24,LTC,74.1988,74.1988,67.646,69.3393
2024/7/24,LTC,71.9886,73.6696,70.7522,71.5378
2024/8/24,LTC,66.4625,68.0097,65.4753,66.1832
2024/9/24,LTC,67.0866,67.2273,65.6941,66.3967
2024/10/24,LTC,69.3264,71.2786,69.2256,70.8368
2024/11/24,LTC,99.0869,103.244,91.7599,97.3773
2025/2/24,LTC,128.559,130.481,112.322,113.553
2020/4/15,MANA,0.02638,0.02746,0.02611,0.02711
2020/5/15,MANA,0.03706,0.03889,0.03539,0.03606
2020/6/15,MANA,0.04128,0.04169,0.03691,0.03992
2020/7/15,MANA,0.0404,0.04124,0.03932,0.03962
2020/8/15,MANA,0.09348,0.1015,0.09333,0.0971
2020/9/15,MANA,0.08361,0.08385,0.07925,0.07991
2020/10/15,MANA,0.07536,0.07778,0.07392,0.07502
2020/11/15,MANA,0.07959,0.08268,0.07665,0.07727
2020/12/15,MANA,0.08652,0.09163,0.08581,0.08623
2021/1/15,MANA,0.1098,0.1142,0.09912,0.1055
2021/2/15,MANA,0.3204,0.3247,0.2634,0.307
2021/3/15,MANA,1.053,1.142,0.9348,1.059
2021/4/15,MANA,1.051,1.273,1.051,1.222
2021/5/15,MANA,1.279,1.308,1.198,1.233
2021/6/15,MANA,0.7067,0.7372,0.6913,0.71
2021/7/15,MANA,0.7027,0.7588,0.6416,0.6601
2021/8/15,MANA,0.8315,0.845,0.8,0.8344
2021/9/15,MANA,0.8332,0.8596,0.8285,0.8579
2021/10/15,MANA,0.776,0.7766,0.7372,0.7563
2021/11/15,MANA,3.266,3.499,3.163,3.241
2021/12/15,MANA,3.158,3.41205,2.93357,3.29217
2022/1/15,MANA,2.95229,3.06003,2.91547,2.9932
2022/2/15,MANA,2.84791,3.26226,2.83392,3.25405
2022/3/15,MANA,2.29086,2.32516,2.22855,2.27538
2022/4/15,MANA,2.13441,2.15433,2.10312,2.13843
2022/5/15,MANA,1.18294,1.35953,1.16317,1.28905
2022/6/15,MANA,0.789152,0.89104,0.753217,0.881376
2022/7/15,MANA,0.829002,0.874188,0.824305,0.849945
2022/8/15,MANA,1.06923,1.11553,1.03495,1.06317
2022/9/15,MANA,0.741835,0.749322,0.709678,0.723875
2022/10/15,MANA,0.619035,0.656702,0.614441,0.643352
2022/11/15,MANA,0.440247,0.460759,0.433039,0.445784
2022/12/15,MANA,0.382587,0.38283,0.371144,0.375305
2023/1/15,MANA,0.59291,0.719583,0.552333,0.693371
2023/2/15,MANA,0.671589,0.730247,0.658864,0.724168
2023/3/15,MANA,0.609792,0.624594,0.545124,0.556126
2023/4/15,MANA,0.634947,0.64861,0.627938,0.630541
2023/5/15,MANA,0.454993,0.475005,0.449845,0.47138
2023/6/15,MANA,0.331214,0.337349,0.322195,0.336277
2023/7/15,MANA,0.40923,0.425083,0.404083,0.416795
2023/8/15,MANA,0.364351,0.366866,0.3303,0.345173
2023/9/15,MANA,0.289731,0.296274,0.287047,0.293941
2023/10/15,MANA,0.284633,0.289036,0.282642,0.286141
2023/11/15,MANA,0.42658,0.45423,0.420485,0.450854
2023/12/15,MANA,0.514452,0.517062,0.485759,0.491934
2024/1/15,MANA,0.452363,0.460591,0.444033,0.452204
2024/2/15,MANA,0.487493,0.505224,0.482536,0.500885
2024/3/15,MANA,0.740933,0.748928,0.647938,0.671507
2024/4/15,MANA,0.421997,0.466354,0.41258,0.421142
2024/5/15,MANA,0.403645,0.435797,0.397883,0.431985
2024/6/15,MANA,0.383162,0.39279,0.381041,0.387849
2024/7/15,MANA,0.338692,0.356744,0.338345,0.354147
2024/8/15,MANA,0.273405,0.28332,0.265533,0.266728
2024/9/15,MANA,0.274329,0.278916,0.27001,0.270883
2024/10/15,MANA,0.308234,0.311433,0.293704,0.301145
2024/11/15,MANA,0.332317,0.348073,0.319743,0.346524
2025/2/15,MANA,0.336634,0.342544,0.324443,0.327503
2019/4/30,MATIC,0.003667,0.005137,0.003667,0.004441
2019/5/30,MATIC,0.02218,0.02218,0.01879,0.01978
2019/6/30,MATIC,0.02412,0.02445,0.021,0.02218
2019/7/30,MATIC,0.01141,0.01161,0.01123,0.01151
2019/8/30,MATIC,0.01168,0.01246,0.01168,0.01227
2019/9/30,MATIC,0.01097,0.01147,0.01056,0.01089
2019/10/30,MATIC,0.01415,0.01415,0.0132,0.01348
2019/11/30,MATIC,0.02455,0.02938,0.02362,0.02908
2019/12/30,MATIC,0.01472,0.01476,0.01418,0.01432
2020/1/30,MATIC,0.01709,0.01891,0.01709,0.01853
2020/2/29,MATIC,0.02023,0.02094,0.01948,0.02025
2020/3/29,MATIC,0.01069,0.01069,0.009882,0.01
2020/4/29,MATIC,0.01555,0.01699,0.01546,0.0165
2020/5/29,MATIC,0.02539,0.02689,0.02473,0.02554
2020/6/29,MATIC,0.02007,0.02045,0.01895,0.01981
2020/7/29,MATIC,0.02061,0.02098,0.02009,0.02044
2020/8/29,MATIC,0.02668,0.02863,0.02647,0.02798
2020/9/29,MATIC,0.0196,0.02004,0.01856,0.01939
2020/10/29,MATIC,0.01499,0.01543,0.01367,0.01368
2020/11/29,MATIC,0.01884,0.01901,0.01825,0.01871
2020/12/29,MATIC,0.01884,0.01909,0.01774,0.01807
2021/1/29,MATIC,0.03979,0.04341,0.03746,0.04185
2021/2/28,MATIC,0.1921,0.2277,0.1733,0.2231
2021/3/28,MATIC,0.3379,0.3552,0.3285,0.3358
2021/4/28,MATIC,0.7101,0.8919,0.6761,0.83
2021/5/28,MATIC,2.089,2.1,1.669,1.778
2021/6/28,MATIC,1.051,1.165,1.05,1.147
2021/7/28,MATIC,1.027,1.058,0.9934,1.015
2021/8/28,MATIC,1.516,1.53,1.444,1.465
2021/9/28,MATIC,1.11,1.113,1.049,1.071
2021/10/28,MATIC,1.836,2.082,1.756,2.039
2021/11/28,MATIC,1.6223,1.6664,1.5077,1.6216
2021/12/28,MATIC,2.75383,2.76583,2.44624,2.5135
2022/1/28,MATIC,1.56863,1.70151,1.56347,1.66633
2022/2/28,MATIC,1.46158,1.61681,1.42357,1.58063
2022/3/28,MATIC,1.6835,1.7457,1.67534,1.70168
2022/4/28,MATIC,1.25813,1.28013,1.227,1.23512
2022/5/28,MATIC,0.578434,0.595959,0.56804,0.584457
2022/6/28,MATIC,0.534227,0.57405,0.506378,0.520354
2022/7/28,MATIC,0.870409,0.975134,0.847819,0.944589
2022/8/28,MATIC,0.795616,0.832942,0.792516,0.8129
2022/9/28,MATIC,0.740777,0.75447,0.712254,0.750674
2022/10/28,MATIC,0.911255,0.94668,0.894845,0.938888
2022/11/28,MATIC,0.860549,0.860856,0.803766,0.821588
2022/12/28,MATIC,0.806684,0.807992,0.774835,0.780287
2023/1/28,MATIC,1.15109,1.16926,1.09308,1.14142
2023/2/28,MATIC,1.23506,1.2438,1.18098,1.2013
2023/3/28,MATIC,1.04659,1.10359,1.03508,1.08362
2023/4/28,MATIC,1.01353,1.01651,0.98032,0.99877
2023/5/28,MATIC,0.917746,0.938416,0.917574,0.936614
2023/6/28,MATIC,0.67022,0.671468,0.601125,0.618588
2023/7/28,MATIC,0.716006,0.721335,0.70478,0.710585
2023/8/28,MATIC,0.554634,0.566953,0.545113,0.558014
2023/9/28,MATIC,0.501945,0.523191,0.501696,0.518091
2023/10/28,MATIC,0.611415,0.626959,0.606634,0.624243
2023/11/28,MATIC,0.738616,0.758563,0.727264,0.749533
2023/12/28,MATIC,1.03904,1.06985,0.9868,1.00063
2024/1/28,MATIC,0.784399,0.810051,0.781114,0.785275
2024/2/28,MATIC,1.03108,1.0698,0.96504,1.00818
2024/3/28,MATIC,1.01423,1.02554,0.995313,1.00571
2024/4/28,MATIC,0.732939,0.749474,0.724864,0.737158
2024/5/28,MATIC,0.746838,0.749385,0.721874,0.733729
2024/6/28,MATIC,0.569137,0.570695,0.552838,0.555493
2024/7/28,MATIC,0.520651,0.521451,0.504886,0.508155
2024/8/28,MATIC,0.476486,0.476699,0.425359,0.437805
2024/9/28,MATIC,0.4331,0.4375,0.4176,0.4226
2024/10/28,MATIC,0.3294,0.3309,0.3126,0.3266
2024/11/28,MATIC,0.5803,0.5846,0.5478,0.5658
2025/1/28,MATIC,0.4153,0.4182,0.3858,0.3906
2025/2/28,MATIC,0.275,0.2774,0.2548,0.271
2020/10/15,NEAR,1.11,1.221,1.102,1.122
2020/11/15,NEAR,0.8675,0.8876,0.7986,0.8304
2020/12/15,NEAR,0.9933,1.019,0.9769,1.007
2021/1/15,NEAR,1.722,1.914,1.696,1.832
2021/2/15,NEAR,4.317,4.386,3.504,4.022
2021/3/15,NEAR,6.615,6.857,5.87,5.9
2021/4/15,NEAR,6.349,6.903,6.257,6.526
2021/5/15,NEAR,5.745,7.343,5.63,5.956
2021/6/15,NEAR,3.217,3.319,3.167,3.219
2021/7/15,NEAR,1.993,2.024,1.858,1.925
2021/8/15,NEAR,3.247,3.277,3.025,3.231
2021/9/15,NEAR,8.611,9.663,8.545,9.241
2021/10/15,NEAR,8.045,8.277,7.64,7.868
2021/11/15,NEAR,11.86,11.97,11.04,11.07
2021/12/15,NEAR,9.3081,16.9515,9.06353,9.82189
2022/1/15,NEAR,20.036,20.5722,19.0586,19.3227
2022/2/15,NEAR,10.5333,11.5229,10.4632,11.2678
2022/3/15,NEAR,10.002,10.398,9.83198,10.154
2022/4/15,NEAR,16.2956,16.5663,15.6666,15.8722
2022/5/15,NEAR,6.52685,7.30922,6.48391,7.19463
2022/6/15,NEAR,3.25309,3.58875,3.03353,3.57922
2022/7/15,NEAR,3.48051,3.63232,3.43244,3.51475
2022/8/15,NEAR,5.60868,5.82051,5.37491,5.4163
2022/9/15,NEAR,4.52113,4.547,4.19808,4.23758
2022/10/15,NEAR,2.96712,3.01812,2.95618,2.96415
2022/11/15,NEAR,1.93409,2.04216,1.9283,1.96903
2022/12/15,NEAR,1.66912,1.66917,1.58932,1.59832
2023/1/15,NEAR,2.21711,2.28939,2.10629,2.23965
2023/2/15,NEAR,2.23589,2.48935,2.20679,2.46147
2023/3/15,NEAR,2.12334,2.16198,1.87227,1.92927
2023/4/15,NEAR,2.20901,2.40858,2.17614,2.30557
2023/5/15,NEAR,1.65469,1.70636,1.63678,1.66807
2023/6/15,NEAR,1.16999,1.22285,1.15828,1.1996
2023/7/15,NEAR,1.47062,1.52666,1.46045,1.48555
2023/8/15,NEAR,1.33356,1.34071,1.22247,1.27889
2023/9/15,NEAR,1.10421,1.12358,1.09687,1.11947
2023/10/15,NEAR,1.01084,1.033,1.00758,1.02694
2023/11/15,NEAR,1.54822,1.73835,1.53323,1.71182
2023/12/15,NEAR,2.31137,2.35033,2.19482,2.2262
2024/1/15,NEAR,3.38238,3.4218,3.24105,3.255
2024/2/15,NEAR,3.32008,3.41203,3.26751,3.31088
2024/3/15,NEAR,8.562,9.00106,7.07078,7.40774
2024/4/15,NEAR,5.31159,5.86216,4.9965,5.23589
2024/5/15,NEAR,7.02347,8.005,6.8909,7.9627
2024/6/15,NEAR,5.60108,5.69447,5.50869,5.59881
2024/7/15,NEAR,5.40795,5.86093,5.3645,5.83091
2024/8/15,NEAR,4.14337,4.249,3.93439,3.96875
2024/9/15,NEAR,4.18179,4.26181,4.04053,4.06804
2024/10/15,NEAR,5.0082,5.27647,4.86968,4.98075
2024/11/15,NEAR,5.45365,5.67462,5.17948,5.62763
2025/2/15,NEAR,3.5216,3.60929,3.37637,3.39324
2020/4/10,SOL,0.8198,1.33,0.7289,0.9496
2020/5/10,SOL,0.6037,0.6201,0.5347,0.5413
2020/6/10,SOL,0.6575,0.6642,0.6279,0.6396
2020/7/10,SOL,0.8491,0.9779,0.8491,0.9133
2020/8/10,SOL,2.663,3.397,2.498,3.12
2020/9/10,SOL,3.604,3.879,3.307,3.479
2020/10/10,SOL,2.535,2.608,2.39,2.402
2020/11/10,SOL,2.03,2.327,2.01,2.268
2020/12/10,SOL,1.659,1.666,1.54,1.569
2021/1/10,SOL,3.391,3.74,3.156,3.445
2021/2/10,SOL,7.811,9.096,7.297,9.096
2021/3/10,SOL,14.85,15.22,14.07,14.24
2021/4/10,SOL,27.61,28.26,25.92,26.8
2021/5/10,SOL,44.38,45.9,39.44,42.91
2021/6/10,SOL,42.03,43.07,39.49,41.1
2021/7/10,SOL,33.29,34.19,31.05,31.7
2021/8/10,SOL,38.71,41.64,38.22,40.64
2021/9/10,SOL,187.7,197.27,168.1,179.5
2021/10/10,SOL,156.82,158.49,145.84,147.67
2021/11/10,SOL,239.03,248.09,218.64,233.62
2021/12/10,SOL,183.378,184.495,169.9,171.152
2022/1/10,SOL,141.54,143.74,130.21,134.98
2022/2/10,SOL,115.087,115.391,105.845,108.126
2022/3/10,SOL,87.9476,88.8389,80.7923,83.4534
2022/4/10,SOL,110.293,116.065,109.802,112.753
2022/5/10,SOL,66.0468,73.9852,60.4219,63.8345
2022/6/10,SOL,39.9164,40.8669,36.963,37.8016
2022/7/10,SOL,38.3078,38.4764,36.2433,37.1838
2022/8/10,SOL,40.5755,42.8796,39.1832,42.3392
2022/9/10,SOL,34.6121,35.175,34.2852,34.6718
2022/10/10,SOL,32.9406,33.4488,32.27,32.3866
2022/11/10,SOL,14.1303,20.4138,13.6147,18.0027
2022/12/10,SOL,13.5603,13.69,13.5508,13.5896
2023/1/10,SOL,16.3287,16.7213,15.5963,16.2563
2023/2/10,SOL,20.2221,21.1871,19.6946,20.061
2023/3/10,SOL,17.1836,18.3287,16.0326,18.1742
2023/4/10,SOL,20.3878,20.7448,20.09,20.7061
2023/5/10,SOL,20.6002,21.3255,19.979,20.9189
2023/6/10,SOL,17.5795,17.6471,12.7783,15.5439
2023/7/10,SOL,21.1115,21.7944,20.4999,21.3692
2023/8/10,SOL,24.3019,24.8467,24.1175,24.663
2023/9/10,SOL,19.4433,19.5279,17.826,18.4471
2023/10/10,SOL,22.1463,22.4726,21.6982,22.0623
2023/11/10,SOL,45.4114,57.0272,44.9875,56.7445
2023/12/10,SOL,73.9892,74.6232,70.6927,74.0099
2024/1/10,SOL,99.5508,104.36,92.2719,103.32
2024/2/10,SOL,107.946,110.91,106.786,109.338
2024/3/10,SOL,145.283,148.73,140.736,141.981
2024/4/10,SOL,174.039,174.143,162.585,172.645
2024/5/10,SOL,150.526,155.658,145.314,146.174
2024/6/10,SOL,161.736,163.137,157.574,159.507
2024/7/10,SOL,142.486,146.166,138.614,141.149
2024/8/10,SOL,154.248,158.58,152.512,154.979
2024/9/10,SOL,135.298,137.975,132.556,135.361
2024/10/10,SOL,139.867,140.672,135.357,138.43
2024/11/10,SOL,200,215.442,198.829,210.618
2025/2/10,SOL,197.484,209.049,196.934,200.124
2025/3/10,SOL,126.734,131.421,115.439,118.977
2017/1/17,XLM,0.002251,0.002251,0.002251,0.002251
2017/2/17,XLM,0.002164,0.002361,0.002164,0.002361
2017/3/17,XLM,0.001691,0.001977,0.001673,0.001768
2017/4/17,XLM,0.003623,0.003799,0.003321,0.003531
2017/5/17,XLM,0.05,0.0585,0.04,0.04898
2017/6/17,XLM,0.03656,0.04077,0.03514,0.03988
2017/7/17,XLM,0.01565,0.01898,0.01549,0.0186
2017/8/17,XLM,0.01774,0.01818,0.01684,0.01728
2017/9/17,XLM,0.01188,0.01188,0.01,0.01123
2017/10/17,XLM,0.036,0.04789,0.03463,0.0461
2017/11/17,XLM,0.03707,0.0374,0.0346,0.03578
2017/12/17,XLM,0.2339,0.299,0.2237,0.263
2018/1/17,XLM,0.43,0.5044,0.3005,0.471
2018/2/17,XLM,0.4515,0.4767,0.4438,0.465
2018/3/17,XLM,0.2363,0.2363,0.1987,0.2095
2018/4/17,XLM,0.2821,0.32,0.2796,0.3028
2018/5/17,XLM,0.3273,0.3405,0.3093,0.3093
2018/6/17,XLM,0.2313,0.2346,0.2274,0.2324
2018/7/17,XLM,0.2333,0.2551,0.2287,0.2542
2018/8/17,XLM,0.2129,0.2339,0.2127,0.2323
2018/9/17,XLM,0.2075,0.2088,0.1949,0.196
2018/10/17,XLM,0.2334,0.248,0.23,0.2451
2018/11/17,XLM,0.2346,0.2468,0.2323,0.2443
2018/12/17,XLM,0.09561,0.1131,0.09465,0.1085
2019/1/17,XLM,0.1068,0.1094,0.1045,0.1082
2019/2/17,XLM,0.07949,0.08115,0.07728,0.07933
2019/3/17,XLM,0.1071,0.11,0.1067,0.1093
2019/4/17,XLM,0.1155,0.1168,0.1143,0.1165
2019/5/17,XLM,0.1394,0.1408,0.1158,0.1274
2019/6/17,XLM,0.1291,0.1319,0.1275,0.1307
2019/7/17,XLM,0.07981,0.08425,0.07607,0.08244
2019/8/17,XLM,0.06891,0.06925,0.06678,0.06723
2019/9/17,XLM,0.05876,0.06687,0.05828,0.06578
2019/10/17,XLM,0.06162,0.06504,0.06104,0.06414
2019/11/17,XLM,0.07142,0.07302,0.07127,0.07163
2019/12/17,XLM,0.04751,0.04757,0.04222,0.04337
2020/1/17,XLM,0.05362,0.06492,0.05304,0.0615
2020/2/17,XLM,0.07356,0.07553,0.06704,0.07134
2020/3/17,XLM,0.03449,0.03846,0.03444,0.0379
2020/4/17,XLM,0.04909,0.04981,0.04835,0.04885
2020/5/17,XLM,0.06819,0.07159,0.06776,0.07037
2020/6/17,XLM,0.07089,0.07411,0.06984,0.07158
2020/7/17,XLM,0.09545,0.1074,0.0954,0.1049
2020/8/17,XLM,0.1134,0.1195,0.1102,0.1149
2020/9/17,XLM,0.07996,0.08217,0.07812,0.08078
2020/10/17,XLM,0.07824,0.0841,0.07758,0.08074
2020/11/17,XLM,0.08201,0.08855,0.08201,0.08614
2020/12/17,XLM,0.1848,0.2088,0.18,0.1891
2021/1/17,XLM,0.2924,0.3189,0.2862,0.3067
2021/2/17,XLM,0.4869,0.5099,0.4564,0.4968
2021/3/17,XLM,0.3955,0.4043,0.3871,0.4036
2021/4/17,XLM,0.612,0.6439,0.5904,0.6089
2021/5/17,XLM,0.6951,0.7182,0.6232,0.6514
2021/6/17,XLM,0.322,0.33,0.3102,0.3152
2021/7/17,XLM,0.2397,0.2425,0.2281,0.2339
2021/8/17,XLM,0.3787,0.3838,0.3445,0.3452
2021/9/17,XLM,0.3299,0.333,0.3153,0.3183
2021/10/17,XLM,0.4066,0.4076,0.3676,0.3829
2021/11/17,XLM,0.3478,0.3497,0.3332,0.3438
2021/12/17,XLM,0.256777,0.262305,0.245698,0.253101
2022/1/17,XLM,0.258703,0.259904,0.249875,0.253801
2022/2/17,XLM,0.21951,0.226436,0.2011,0.204543
2022/3/17,XLM,0.187156,0.191076,0.185237,0.190795
2022/4/17,XLM,0.204441,0.207041,0.20072,0.203141
2022/5/17,XLM,0.137421,0.141516,0.133526,0.139119
2022/6/17,XLM,0.108249,0.116305,0.106831,0.112924
2022/7/17,XLM,0.108808,0.111177,0.10618,0.107122
2022/8/17,XLM,0.121811,0.127448,0.119509,0.120748
2022/9/17,XLM,0.105989,0.11413,0.105689,0.11315
2022/10/17,XLM,0.112756,0.115136,0.112082,0.113562
2022/11/17,XLM,0.0893377,0.0911089,0.0885791,0.0904394
2022/12/17,XLM,0.0760876,0.0761476,0.0724872,0.0751298
2023/1/17,XLM,0.0877744,0.0882653,0.0861795,0.0871287
2023/2/17,XLM,0.0872422,0.0903781,0.0858777,0.089679
2023/3/17,XLM,0.0847296,0.0877737,0.0839735,0.0874306
2023/4/17,XLM,0.107743,0.107854,0.103349,0.104433
2023/5/17,XLM,0.0870748,0.0891056,0.0870748,0.0883742
2023/6/17,XLM,0.077179,0.0804514,0.07691,0.0803262
2023/7/17,XLM,0.133291,0.134441,0.12437,0.128402
2023/8/17,XLM,0.124532,0.127478,0.104485,0.111636
